"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
499,1314,"dam",0,0,NA,NA,NA,NA,NA,NA,-601301.508000001,-1035494.022,c(-601301.508000001, -1035494.022)
500,1315,"dam",0,0,NA,NA,NA,NA,NA,NA,-601288.105,-1035389.054,c(-601288.105, -1035389.054)
503,1316,"dam",0,0,NA,NA,NA,NA,NA,NA,-601403.298,-1036086.69,c(-601403.298, -1036086.69)
504,1317,"dam",0,0,NA,NA,NA,NA,NA,NA,-601495.905999999,-1036538.961,c(-601495.905999999, -1036538.961)
505,1318,"dam",0,0,NA,NA,NA,NA,NA,NA,-601452.375,-1036332.872,c(-601452.375, -1036332.872)
506,1319,"dam",0,0,NA,NA,NA,NA,NA,NA,-601362.399999999,-1035873.229,c(-601362.399999999, -1035873.229)
507,1320,"dam",1,1,NA,NA,NA,NA,NA,NA,-601262.409000002,-1035108.119,c(-601262.409000002, -1035108.119)
509,1321,"dam",0,0,NA,NA,NA,NA,NA,NA,-601287.302999999,-1035676.872,c(-601287.302999999, -1035676.872)
510,1322,"dam",1,1,NA,NA,NA,NA,NA,NA,-601572.438000001,-1036692.997,c(-601572.438000001, -1036692.997)
511,1323,"dam",1,1,NA,NA,NA,NA,NA,NA,-602635.305,-1036451.93,c(-602635.305, -1036451.93)
498,1324,"dam",0,0,NA,NA,NA,NA,NA,NA,-601298.668000001,-1035407.972,c(-601298.668000001, -1035407.972)
512,1325,"dam",1,1,NA,NA,NA,NA,NA,NA,-601635.772999998,-1036783.525,c(-601635.772999998, -1036783.525)
513,1326,"dam",0,0,NA,NA,NA,NA,NA,NA,-602552.976,-1036523.268,c(-602552.976, -1036523.268)
514,1327,"dam",0,0,NA,NA,NA,NA,NA,NA,-603616.182,-1036771.517,c(-603616.182, -1036771.517)
501,1328,"dam",0,0,NA,NA,NA,NA,NA,NA,-601283.202,-1035295.013,c(-601283.202, -1035295.013)
517,1329,"dam",0,0,NA,NA,NA,NA,NA,NA,-601937.482000001,-1036815.601,c(-601937.482000001, -1036815.601)
518,1330,"dam",1,1,NA,NA,NA,NA,NA,NA,-601786.923,-1036869.037,c(-601786.923, -1036869.037)
519,1331,"dam",1,1,NA,NA,NA,NA,NA,NA,-602296.16,-1036579.249,c(-602296.16, -1036579.249)
515,1332,"dam",1,1,NA,NA,NA,NA,NA,NA,-601309.085999999,-1035215.425,c(-601309.085999999, -1035215.425)
NA,1333,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-821400.848999999,-1069166.286,c(-821400.848999999, -1069166.286)
NA,1334,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-808798.090999998,-1053001.949,c(-808798.090999998, -1053001.949)
NA,1335,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-802752.951000001,-1006979.472,c(-802752.951000001, -1006979.472)
NA,1336,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-819607.210000001,-1068364.81,c(-819607.210000001, -1068364.81)
NA,1337,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-782939.940000001,-1043764.42,c(-782939.940000001, -1043764.42)
NA,1338,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-756284.300000001,-991483.510000002,c(-756284.300000001, -991483.510000002)
NA,1339,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-765813.149,-1055485.384,c(-765813.149, -1055485.384)
NA,1340,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-735107.149999999,-1014846.56,c(-735107.149999999, -1014846.56)
NA,1341,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-747458.25,-965013.370000001,c(-747458.25, -965013.370000001)
NA,1342,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-743848.574000001,-954490.791000001,c(-743848.574000001, -954490.791000001)
NA,1343,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-747352.82,-964699.620000001,c(-747352.82, -964699.620000001)
NA,1344,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-740647.794,-970100.763,c(-740647.794, -970100.763)
NA,1345,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-736231.420000002,-958428.620000001,c(-736231.420000002, -958428.620000001)
NA,1346,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-738292.909000002,-972635.289000001,c(-738292.909000002, -972635.289000001)
NA,1347,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-728449.420000002,-979198.719999999,c(-728449.420000002, -979198.719999999)
NA,1348,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-735921.09,-959881.359999999,c(-735921.09, -959881.359999999)
NA,1349,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-730324.851,-964357.73,c(-730324.851, -964357.73)
NA,1350,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-720755.899999999,-1036473.88,c(-720755.899999999, -1036473.88)
NA,1351,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-727784.300000001,-978804.309999999,c(-727784.300000001, -978804.309999999)
NA,1352,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-719841.552999999,-981877.971000001,c(-719841.552999999, -981877.971000001)
NA,1353,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-696409.27,-996480.620000001,c(-696409.27, -996480.620000001)
NA,1354,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-658471,-1060057,c(-658471, -1060057)
NA,1355,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-714579.077,-966852.238000002,c(-714579.077, -966852.238000002)
NA,1356,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-712692.151999999,-982902.215,c(-712692.151999999, -982902.215)
NA,1357,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-692502.982000001,-997639.390000001,c(-692502.982000001, -997639.390000001)
NA,1358,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-684809.719999999,-995727.559999999,c(-684809.719999999, -995727.559999999)
NA,1359,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-672920.079999998,-990938.420000002,c(-672920.079999998, -990938.420000002)
NA,1360,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-671094.322000001,-994796.175000001,c(-671094.322000001, -994796.175000001)
NA,1361,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-661434.202,-992693.140999999,c(-661434.202, -992693.140999999)
NA,1362,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-663171.287999999,-982688.335999999,c(-663171.287999999, -982688.335999999)
NA,1363,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-662059.487,-985848.329,c(-662059.487, -985848.329)
NA,1364,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-661422.848000001,-987645.131999999,c(-661422.848000001, -987645.131999999)
NA,1365,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-661390.846999999,-991425.846000001,c(-661390.846999999, -991425.846000001)
NA,1366,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-647173.079999998,-1060081.382,c(-647173.079999998, -1060081.382)
NA,1367,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-650726.75,-999706.780000001,c(-650726.75, -999706.780000001)
NA,1368,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-646127.75,-1003689.97,c(-646127.75, -1003689.97)
NA,1369,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-641736.534000002,-1067004.256,c(-641736.534000002, -1067004.256)
NA,1370,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-641683.458000001,-1042986.84,c(-641683.458000001, -1042986.84)
NA,1371,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-644085.030999999,-1005182.892,c(-644085.030999999, -1005182.892)
NA,1372,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-636218,-1021126.84,c(-636218, -1021126.84)
NA,1373,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-631061.704,-1044721.805,c(-631061.704, -1044721.805)
NA,1374,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-633324.807,-1028867.775,c(-633324.807, -1028867.775)
NA,1375,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-633429.136999998,-999622.929000001,c(-633429.136999998, -999622.929000001)
NA,1376,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-632211.370999999,-1027258.401,c(-632211.370999999, -1027258.401)
NA,1377,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-613902.127999999,-1026739.672,c(-613902.127999999, -1026739.672)
NA,1378,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-625235.070999999,-1052597.834,c(-625235.070999999, -1052597.834)
NA,1379,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-618105.857000001,-1054789.145,c(-618105.857000001, -1054789.145)
NA,1380,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-614550.702,-1000031.108,c(-614550.702, -1000031.108)
NA,1381,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-610994.465999998,-1057716.283,c(-610994.465999998, -1057716.283)
NA,1382,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-616155.719000001,-1053473.967,c(-616155.719000001, -1053473.967)
NA,1383,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-613455.034000002,-1009389.559,c(-613455.034000002, -1009389.559)
NA,1384,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-605188.079,-1039822.466,c(-605188.079, -1039822.466)
NA,1385,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-610221.463,-1010988.76,c(-610221.463, -1010988.76)
NA,1386,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-612633.739999998,-1014250.715,c(-612633.739999998, -1014250.715)
NA,1387,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-610603.16,-1013390.43,c(-610603.16, -1013390.43)
